system:index,cluster,histogram,latitude,longitude,nobs,year,.geo
00000000000000000274,3111,"[[12.0, 3085.2784313725488], [13.0, 1473.8705882352942], [14.0, 647.0235294117647], [15.0, 1383.6078431372548], [16.0, 1040.0235294117647], [17.0, 902.9686274509804], [18.0, 266.0]]",-13.4074735,32.3255855,20,2015,"{""type"":""Polygon"",""coordinates"":[[[32.32558422179788,-13.272490448793027],[32.2868461417067,-13.27785982575917],[32.251186789702096,-13.293541234214011],[32.2214413192748,-13.3182882644568],[32.19997666638244,-13.350133468844188],[32.18850339951727,-13.386544222315306],[32.18793895392965,-13.424623617331783],[32.19833331571112,-13.46134062029458],[32.218863465688344,-13.493771308293685],[32.2478975171157,-13.51933199869478],[32.283123877747336,-13.535985597328924],[32.32173539439169,-13.542404525198373],[32.36065378360281,-13.538077009571639],[32.396776175559104,-13.52334808211156],[32.42722366571902,-13.499391936931168],[32.449571592530724,-13.468117905758598],[32.462042858951065,-13.432017713222947],[32.463648814441655,-13.393966412521621],[32.45426667207918,-13.356993073734923],[32.43464770564852,-13.324039618203846],[32.40635606741465,-13.297727007408941],[32.3716435211303,-13.280147280212326],[32.333270289195944,-13.27269778456748],[32.32558422179788,-13.272490448793027]]]}"
00000000000000000275,3112,"[[12.0, 886.4352941176471], [13.0, 1317.2588235294118], [14.0, 561.1764705882352], [15.0, 539.0], [16.0, 1031.0745098039215], [17.0, 3044.0078431372544], [18.0, 1179.8078431372548]]",-13.419661,32.10360099999999,20,2015,"{""type"":""Polygon"",""coordinates"":[[[32.10360125315524,-13.284677171972096],[32.06486122770958,-13.290046546152697],[32.02920008038637,-13.305727947118847],[31.999453104266603,-13.330474967503598],[31.977987354374637,-13.362320162736923],[31.966513488516526,-13.398730910613539],[31.965948993777904,-13.436810305342167],[31.976343865188664,-13.473527313415971],[31.9968750473373,-13.505958010331462],[32.025910573593265,-13.531518710671032],[32.06113873382185,-13.548172317161418],[32.09975222847299,-13.554591248349949],[32.13867261189452,-13.550263730467767],[32.17479685061208,-13.535534795882663],[32.20524588955037,-13.511578640934223],[32.22759494282946,-13.480304600401967],[32.24006682550388,-13.444204401837093],[32.24167284199947,-13.40615310031741],[32.232290205549994,-13.36917976617624],[32.21267023371269,-13.336226319303265],[32.18437716127317,-13.30991371847775],[32.14966286591306,-13.292333999453463],[32.111287706377865,-13.284884507636889],[32.10360125315524,-13.284677171972096]]]}"
00000000000000000276,3113,"[[12.0, 548.0], [13.0, 1312.4588235294118], [14.0, 541.0], [15.0, 1386.1215686274509], [16.0, 2609.113725490196], [17.0, 3074.603921568627], [18.0, 843.0]]",-13.2631715,31.9655655,20,2015,"{""type"":""Polygon"",""coordinates"":[[[31.965565320944766,-13.128189479602465],[31.92685012753007,-13.133558889530567],[31.89121189734063,-13.149240386600717],[31.861484141787187,-13.173987533495602],[31.84003239602,-13.205832846204315],[31.82856617756526,-13.242243665875497],[31.828002311491712,-13.280323064297328],[31.838390678342854,-13.317040006780177],[31.858908684971322,-13.349470589270213],[31.88792538433636,-13.375031162068137],[31.92313057123905,-13.391684667738682],[31.96171881469145,-13.398103556333192],[32.00061374003038,-13.393776067395285],[32.036714403248354,-13.379047224246248],[32.067143671162654,-13.355091194652282],[32.08947834507101,-13.32381727423437],[32.10194236200199,-13.287717153043978],[32.10354760097408,-13.249665862027193],[32.094171272832405,-13.212692468269848],[32.07456413602191,-13.179738910286288],[32.046289371727404,-13.153426181521748],[32.0115974033005,-13.135846357620212],[31.9732468492094,-13.128396816674533],[31.965565320944766,-13.128189479602465]]]}"
00000000000000000277,3114,"[[12.0, 96.0], [13.0, 173.1058823529412], [14.0, 232.0], [15.0, 162.078431372549], [16.0, 337.7803921568627], [17.0, 423.0], [18.0, 135.5372549019608]]",-13.112869,31.7987465,20,2015,"{""type"":""Polygon"",""coordinates"":[[[31.798745891434308,-12.977886560393964],[31.760054247106147,-12.983256004613867],[31.72443775061117,-12.998937593874285],[31.694728224087665,-13.02368486212679],[31.673289761309174,-13.055530287525487],[31.661830798006463,-13.0919411760656],[31.66126753071365,-13.130020578028578],[31.671649730600784,-13.16673745759103],[31.692155242268242,-13.199167930316378],[31.721154085332813,-13.224728380768639],[31.756337482005666,-13.24138178972715],[31.79490177399389,-13.247800637463186],[31.833772551574683,-13.24347317629018],[31.869850853230453,-13.228744420851683],[31.900261369119708,-13.204788511505175],[31.922582406037694,-13.173514706308897],[31.93503896485554,-13.137414659342275],[31.936643468924647,-13.099363378402176],[31.927273126036418,-13.062389927458366],[31.907678163654346,-13.029436262890561],[31.87942076329881,-13.003123411397862],[31.844749969021596,-12.985543486890144],[31.806422749207872,-12.978093898815999],[31.798745891434308,-12.977886560393964]]]}"
00000000000000000278,3115,"[[12.0, 159.23529411764707], [13.0, 857.3882352941176], [14.0, 153.30588235294118], [15.0, 533.0], [16.0, 1429.0], [17.0, 989.8235294117646], [18.0, 341.0]]",-13.25296,31.8043085,20,2015,"{""type"":""Polygon"",""coordinates"":[[[31.804306390447948,-13.117978138190074],[31.765592806264763,-13.123347550449232],[31.729956061233658,-13.139029053786205],[31.7002295513177,-13.163776208930644],[31.678778713171205,-13.195621529299734],[31.667312990409126,-13.232032353652484],[31.66674916517182,-13.270111752315083],[31.677137110553915,-13.306828690520806],[31.697654263341537,-13.33925926554933],[31.72666974255871,-13.36481983003049],[31.761873440541706,-13.38147332912677],[31.800460047418984,-13.38789221494381],[31.8393533227721,-13.383564727893303],[31.875452458036758,-13.368835890706633],[31.905880444605305,-13.344879869286801],[31.928214186643814,-13.313605956701357],[31.94067769388395,-13.277505840556469],[31.942282882559308,-13.23945455022462],[31.932906963331128,-13.202481152579848],[31.913300658383356,-13.169527587350956],[31.885027080604186,-13.143214850243695],[31.850336559093904,-13.12563501950324],[31.811987599553042,-13.118185475353906],[31.804306390447948,-13.117978138190074]]]}"
00000000000000000279,3116,"[[12.0, 4311.560784313726], [13.0, 3873.0392156862745], [14.0, 2058.6823529411768], [15.0, 1868.3058823529411], [16.0, 3050.270588235294], [17.0, 11767.780392156861], [18.0, 1377.7803921568627]]",-13.5945055,31.87969299999999,20,2015,"{""type"":""Polygon"",""coordinates"":[[[31.879691952857492,-13.459522983378761],[31.84092380223142,-13.464892317563576],[31.805236699291395,-13.480573611004337],[31.77546795550539,-13.505320489843301],[31.753986347299346,-13.5371655536383],[31.74250382344226,-13.573576221185613],[31.741938619926188,-13.611655611780032],[31.752340860443233,-13.64837269323917],[31.772886965218113,-13.680803518180062],[31.801943812494994,-13.706364361221366],[31.837197987908013,-13.72301808051599],[31.87584007638558,-13.72943705936179],[31.91478928782974,-13.725109509094654],[31.950940223424997,-13.71038047220446],[31.981411652260665,-13.68642417700126],[32.003776991195956,-13.655150002078285],[32.016257784311534,-13.619049716943792],[32.01786468451974,-13.580998403674897],[32.00847490676968,-13.544025136237344],[31.988840400929803,-13.511071813681665],[31.960526594486726,-13.484759356000827],[31.925787012185836,-13.46717975431792],[31.887383984195722,-13.459730317469042],[31.879691952857492,-13.459522983378761]]]}"
0000000000000000027a,3117,"[[12.0, 5764.929411764706], [13.0, 4182.027450980392], [14.0, 3185.474509803921], [15.0, 1893.9960784313726], [16.0, 3013.3411764705884], [17.0, 11709.450980392157], [18.0, 1831.647058823529]]",-13.62971415,31.9129155,20,2015,"{""type"":""Polygon"",""coordinates"":[[[31.91291671480673,-13.494732045296772],[31.87414285192285,-13.500101371420502],[31.838450477456462,-13.515782643189679],[31.808677312867292,-13.54052949350021],[31.787192484195817,-13.572374530803792],[31.77570820233947,-13.608785182160542],[31.775142855280166,-13.64686457192145],[31.78554659271465,-13.683581668171207],[31.80609572826862,-13.716012518915582],[31.835156905538547,-13.741573390718532],[31.87041636406301,-13.758227132749017],[31.909064259211696,-13.764646121200222],[31.9480193248769,-13.76031856440584],[31.98417568199365,-13.745589506895898],[32.014651657853946,-13.72163318342422],[32.037020304341965,-13.690358981414798],[32.04950290737599,-13.654258678832369],[32.05110998745456,-13.616207363195677],[32.041718759750495,-13.579234109202453],[32.02208130243599,-13.546280811702982],[31.993763285157968,-13.519968382872857],[31.959018567165398,-13.502388804839942],[31.920609879069982,-13.494939379069711],[31.91291671480673,-13.494732045296772]]]}"
0000000000000000028b,4026,"[[12.0, 1786.886274509804], [13.0, 3090.36862745098], [14.0, 5811.223529411765], [15.0, 4622.83137254902], [16.0, 12183.623529411765], [17.0, 16275.05098039216], [18.0, 11778.956862745097]]",-11.255494,29.1228425,20,2015,"{""type"":""Polygon"",""coordinates"":[[[29.122843808362486,-11.120510443995832],[29.08441911754489,-11.125880308725494],[29.04904904217087,-11.141563028471248],[29.01954628328082,-11.166311784831779],[28.99825859294253,-11.198158591987243],[28.98688210846503,-11.234570324884004],[28.9863258421052,-11.272649770138448],[28.99663825931866,-11.309365878093184],[29.017002115008232,-11.341795004899778],[29.04579836589842,-11.36735395524463],[29.080734433995712,-11.384006178431244],[29.119026811532134,-11.390424525215238],[29.15762344135702,-11.386097404457907],[29.193447915624876,-11.37136972442086],[29.223645654977215,-11.347415289444507],[29.245812058979308,-11.316142897061548],[29.25818417472754,-11.280043760287969],[29.259780549065706,-11.24199260303314],[29.2504782904218,-11.205018450991332],[29.23102154498866,-11.172063479550285],[29.202961121171874,-11.145749123155158],[29.16853041838461,-11.128167964967249],[29.130467722835824,-11.120717798972137],[29.122843808362486,-11.120510443995832]]]}"
0000000000000000028f,4031,"[[12.0, 1993.1098039215688], [13.0, 2049.105882352941], [14.0, 2332.050980392157], [15.0, 4347.290196078431], [16.0, 6030.149019607843], [17.0, 9759.811764705883], [18.0, 5567.639215686274]]",-11.6342085,29.13054750000001,20,2015,"{""type"":""Polygon"",""coordinates"":[[[29.130549134982832,-11.499226355566048],[29.092073589684652,-11.50459613501903],[29.056656563538752,-11.520278625511944],[29.0271143954604,-11.545027080103148],[29.005797950961625,-11.576873607066029],[28.99440571595201,-11.61328516875687],[28.993848080987885,-11.651364605251889],[29.004173771055576,-11.688080869688825],[29.024564614175556,-11.720510269425379],[29.053399486996785,-11.746069523955518],[29.0883827224249,-11.76272198758245],[29.126726964986332,-11.769140435943925],[29.165375886608064,-11.764813246160962],[29.201248769859077,-11.750085348064196],[29.23148707623788,-11.726130614123047],[29.25368294482395,-11.694857935247676],[29.266071130135128,-11.65875861389133],[29.267669020212093,-11.620707431536287],[29.25835375302321,-11.583733421648445],[29.238870643407637,-11.550778715212495],[29.21077267304082,-11.524464663990663],[29.17629622307743,-11.506883755981832],[29.138183134860643,-11.499433707185242],[29.130549134982832,-11.499226355566048]]]}"
00000000000000000290,4033,"[[12.0, 1819.8941176470587], [13.0, 679.2313725490196], [14.0, 1105.4039215686275], [15.0, 778.5764705882353], [16.0, 1357.0], [17.0, 2224.8980392156864], [18.0, 1262.9490196078432]]",-12.17675175,29.304533,20,2015,"{""type"":""Polygon"",""coordinates"":[[[29.30453433988619,-12.041769639839856],[29.26598276633436,-12.04713929672416],[29.23049555539863,-12.062821457708516],[29.200894489149803,-12.087569478556457],[29.17953508740513,-12.119415602780087],[29.168119341766005,-12.155826918374077],[29.167559694099353,-12.19390634226147],[29.17790524707949,-12.230622831606667],[29.19833643487358,-12.263052623639314],[29.22722902110001,-12.288612315400732],[29.26228272332411,-12.305265124637687],[29.300704442333647,-12.311683719008112],[29.339431477164233,-12.307356430006637],[29.37537668002952,-12.292628218469236],[29.4056756030021,-12.26867305479924],[29.42791551481535,-12.237399964131406],[29.440327740424003,-12.201300377474439],[29.44192792806315,-12.163249159058426],[29.432593249723116,-12.1262753535109],[29.413070757670702,-12.09332102798655],[29.384916676252935,-12.06700741540216],[29.35037184299215,-12.049426866980196],[29.3121834178536,-12.041976986633868],[29.30453433988619,-12.041769639839856]]]}"
00000000000000000293,4037,"[[12.0, 4009.772549019608], [13.0, 1841.0392156862745], [14.0, 3561.6784313725493], [15.0, 2611.3215686274507], [16.0, 5627.909803921568], [17.0, 7570.874509803921], [18.0, 8302.588235294117]]",-10.456249,28.997612,20,2015,"{""type"":""Polygon"",""coordinates"":[[[28.997609955276445,-10.321265630277246],[28.959286665462248,-10.326635674258753],[28.92401022118755,-10.342318875890827],[28.894586078211393,-10.36706826655578],[28.873355779920253,-10.398915662645722],[28.862010770267712,-10.435327755377743],[28.861457295779946,-10.4734072190117],[28.871743284972244,-10.510122998031871],[28.89205332553063,-10.542551551161605],[28.92077251553925,-10.568109862152589],[28.955614441995003,-10.584761579977025],[28.993803285537748,-10.591179713265367],[29.032295528014906,-10.586852737586067],[29.068023378308855,-10.57212551587013],[29.098140169391556,-10.548171709272253],[29.120247809846465,-10.516899919068942],[29.13258791404176,-10.48080117029134],[29.1341813254991,-10.442750065826475],[29.12490507462021,-10.405775615016749],[29.105500959058755,-10.372820086568],[29.077515441770853,-10.346505088716313],[29.04317597413566,-10.328923404656754],[29.00521376048661,-10.321472992310216],[28.997609955276445,-10.321265630277246]]]}"
000000000000000002a9,5006,"[[12.0, 1496.0313725490196], [13.0, 2106.698039215686], [14.0, 3841.9960784313726], [15.0, 6042.960784313726], [16.0, 3154.635294117647], [17.0, 10762.90980392157], [18.0, 5417.854901960784]]",-15.519399,28.6983235,20,2015,"{""type"":""Polygon"",""coordinates"":[[[28.698324010771277,-15.384414348827114],[28.659219301101,-15.38978323863306],[28.623221650478197,-15.405463337380294],[28.593192553342114,-15.430208643483805],[28.571521382902215,-15.462052246773013],[28.559935499272278,-15.49846202162807],[28.55936203804154,-15.536541366139605],[28.569852593369347,-15.573259262918313],[28.590577256066172,-15.60569151040683],[28.619889059600784,-15.631253939158242],[28.655454215535936,-15.647908911980759],[28.694438051429124,-15.654328420422617],[28.733731804276513,-15.650000510273973],[28.770201854578833,-15.635270336521874],[28.80094099843284,-15.61131248278742],[28.823501173550213,-15.58003681456892],[28.836088700735,-15.543935567601496],[28.83770638713765,-15.50588412392418],[28.828231400232468,-15.468911597788937],[28.808423191249407,-15.435959656631788],[28.77986141714977,-15.40964878946484],[28.744819302925833,-15.392070491545056],[28.706082794124434,-15.384621665423605],[28.698324010771277,-15.384414348827114]]]}"
000000000000000002b7,5033,"[[12.0, 393.5686274509804], [13.0, 1356.7960784313727], [14.0, 2284.8627450980393], [15.0, 2307.5529411764705], [16.0, 1281.8196078431374], [17.0, 5871.658823529412], [18.0, 2223.4980392156863]]",-15.2319195,28.603042,20,2015,"{""type"":""Polygon"",""coordinates"":[[[28.603041939461242,-15.096936103911462],[28.56399067059318,-15.102305060581369],[28.52804232526308,-15.117985339091547],[28.498054554790176,-15.142730881846767],[28.47641346215437,-15.174574704909224],[28.464843964312607,-15.210984614105575],[28.46427179036835,-15.249063965568517],[28.4747483083829,-15.28578173967379],[28.49544462002576,-15.31821377310498],[28.52471595947074,-15.343775963237029],[28.560231771303982,-15.360430747422564],[28.599161387402724,-15.36685017616723],[28.638400477719816,-15.362522320176046],[28.67481989481418,-15.347792317505045],[28.705516552078766,-15.323834698301473],[28.728045794847063,-15.292559254788406],[28.74061636268134,-15.256458152542946],[28.742232313811428,-15.21840672847209],[28.732770830516763,-15.181434090774585],[28.71299017988235,-15.148481941745745],[28.684467764020475,-15.122170835250424],[28.649473680796568,-15.10459234115552],[28.610790123361888,-15.09714342314017],[28.603041939461242,-15.096936103911462]]]}"
000000000000000002b8,5034,"[[12.0, 944.1058823529412], [13.0, 1980.1254901960783], [14.0, 2711.258823529412], [15.0, 1478.713725490196], [16.0, 1469.294117647059], [17.0, 2959.2313725490194], [18.0, 1697.9960784313726]]",-15.37049945,28.875796,20,2015,"{""type"":""Polygon"",""coordinates"":[[[28.875796232698423,-15.235516046450451],[28.83671934355085,-15.240884970911166],[28.800747360346456,-15.25656516282742],[28.77073977671899,-15.281310591584976],[28.749084263453014,-15.313154308780696],[28.737506908951772,-15.349564153264145],[28.736934116881027,-15.38764350137928],[28.74741736400045,-15.424361334578052],[28.768127267599265,-15.456793471122749],[28.7974180068986,-15.482355776199626],[28.832957476441386,-15.499010651252867],[28.871913088122604,-15.505430118388162],[28.911178386313406,-15.501102236308997],[28.947622079235263,-15.4863721512271],[28.97833910610947,-15.462414419048224],[29.000883178485516,-15.431138867292457],[29.013461876400957,-15.395037695332594],[29.015078658517503,-15.356986261816377],[29.005610700315454,-15.320013677858832],[28.98581683686195,-15.28706162896354],[28.95727555146457,-15.260750637755198],[28.922258441218567,-15.24317223816012],[28.88354949811976,-15.235723364411184],[28.875796232698423,-15.235516046450451]]]}"
000000000000000002b9,5035,"[[12.0, 790.9333333333333], [13.0, 1969.5058823529412], [14.0, 2953.556862745098], [15.0, 1360.2901960784313], [16.0, 1805.8470588235296], [17.0, 3846.823529411765], [18.0, 2495.564705882353]]",-15.2818215,28.875625,20,2015,"{""type"":""Polygon"",""coordinates"":[[[28.875626786858394,-15.146837903800579],[28.83656632247903,-15.152206848877011],[28.800609493106514,-15.167887096218339],[28.77061461126657,-15.192632597940994],[28.74896834265044,-15.224476382897628],[28.73739602470012,-15.260886268801233],[28.73682362868871,-15.298965619059322],[28.747302561756563,-15.335683414434918],[28.768003751773424,-15.368115484980969],[28.797282054295234,-15.39367771648637],[28.832806357555313,-15.410332533378869],[28.87174530426493,-15.416751975941864],[28.910993801395545,-15.412424110560568],[28.947421931790807,-15.397694078226557],[28.978125900222498,-15.37373641835856],[29.000660465607695,-15.342460935884443],[29.013233951350912,-15.306359808545762],[29.014850200534635,-15.268308381074968],[29.005386393062388,-15.231335762720583],[28.985600999938438,-15.198383649733934],[28.957071811373336,-15.172072584735243],[28.922069463337895,-15.154494124654855],[28.88337679459317,-15.147045222572885],[28.875626786858394,-15.146837903800579]]]}"
000000000000000002ba,5036,"[[12.0, 1027.0], [13.0, 1553.0549019607843], [14.0, 3772.8823529411766], [15.0, 3183.560784313726], [16.0, 2868.8235294117644], [17.0, 5328.46274509804], [18.0, 4036.258823529412]]",-15.27940015,29.0271999,20,2015,"{""type"":""Polygon"",""coordinates"":[[[29.027200549867114,-15.144416611928555],[28.98814053244834,-15.149785557567641],[28.952184115453253,-15.165465806421661],[28.922189579267986,-15.190211310135709],[28.900543562232485,-15.222055096941695],[28.888971381351375,-15.258464983975749],[28.88839899612832,-15.296544334292308],[28.89887781180588,-15.333262128635624],[28.91957876470293,-15.365694197380416],[28.94885672877921,-15.391256426877874],[28.984380619309842,-15.407911242183037],[29.023319112502538,-15.414330684075399],[29.06256715241251,-15.41000281914982],[29.098994859294404,-15.395272788255422],[29.129698472361934,-15.371315130360957],[29.152232779035078,-15.340039649777701],[29.164806122946633,-15.303938523656848],[29.16642235763782,-15.265887096351056],[29.156958663129355,-15.228914477057904],[29.137173500515306,-15.195962362322046],[29.108644641143258,-15.169651295309443],[29.073642694828884,-15.152072833578258],[29.034950468951866,-15.14462393072301],[29.027200549867114,-15.144416611928555]]]}"
000000000000000002bb,5037,"[[12.0, 876.6549019607844], [13.0, 1912.2196078431373], [14.0, 2964.0], [15.0, 9454.27843137255], [16.0, 3379.0313725490196], [17.0, 10273.439215686274], [18.0, 5233.996078431372]]",-15.4392945,29.1557065,20,2015,"{""type"":""Polygon"",""coordinates"":[[[29.155707383126376,-15.304311057503018],[29.11661767788055,-15.30967996595843],[29.08063387039228,-15.325360114844598],[29.05061637597267,-15.350105486954487],[29.02895364966618,-15.38194915154269],[29.017372365758845,-15.418358963868519],[29.016799265164607,-15.456438310319538],[29.027285878806428,-15.493156172882754],[29.048002581503923,-15.525588360666706],[29.0773030246894,-15.551150722862383],[29.112854327583396,-15.567805643070084],[29.151822941820182,-15.57422512928268],[29.191101348735568,-15.569897234239718],[29.2275571841403,-15.555167108205751],[29.258284399906376,-15.531209319886727],[29.28083589039593,-15.499933714342832],[29.293418655571163,-15.463832507740713],[29.29503585401933,-15.425781069531405],[29.28556465761192,-15.388808512278835],[29.265764185340238,-15.355856513142191],[29.23721346122979,-15.329545579222243],[29.202184832311058,-15.31196722658586],[29.163463190494987,-15.304518374833679],[29.155707383126376,-15.304311057503018]]]}"
000000000000000002bc,5038,"[[12.0, 519.6549019607843], [13.0, 404.0], [14.0, 226.0], [15.0, 530.2470588235294], [16.0, 512.0], [17.0, 1625.7529411764706], [18.0, 501.0]]",-15.091211,29.677405,20,2015,"{""type"":""Polygon"",""coordinates"":[[[29.67740436997532,-14.956229170169975],[29.63837884684202,-14.961598159500443],[29.602454255549578,-14.977278525817885],[29.57248639633404,-15.002024184167617],[29.55085979667397,-15.033868114579004],[29.539298196033027,-15.07027808939334],[29.53872664512594,-15.108357444249535],[29.549196402201275,-15.145075158432801],[29.569879055221005,-15.177507087306493],[29.599130898292277,-15.203069160884896],[29.63462293379923,-15.219723852931295],[29.673526423490625,-15.226143242748245],[29.71273917399795,-15.221815413210011],[29.74913419342547,-15.207085494102953],[29.779810379543882,-15.183127989455825],[29.802324719704202,-15.151852655701079],[29.814887118551756,-15.115751624147093],[29.816502236404325,-15.077700209655275],[29.807047261801543,-15.040727517466504],[29.78727989051648,-15.00777526690238],[29.75877643781032,-14.98146404350531],[29.72380549489914,-14.963885453586517],[29.685147447486646,-14.956436490684421],[29.67740436997532,-14.956229170169975]]]}"
000000000000000002bd,5039,"[[12.0, 1075.4980392156863], [13.0, 811.2509803921569], [14.0, 1384.3999999999999], [15.0, 2204.3411764705884], [16.0, 3144.78431372549], [17.0, 9882.501960784313], [18.0, 3960.7411764705885]]",-15.147578,29.3367585,20,2015,"{""type"":""Polygon"",""coordinates"":[[[29.336760263199437,-15.012596666586587],[29.297724458610585,-15.01796564283834],[29.261790381188018,-15.033645973993927],[29.231814570359518,-15.05839158605463],[29.21018218277616,-15.09023547347897],[29.198617428166806,-15.12664542201721],[29.198045628221973,-15.164724775514774],[29.208518085114687,-15.20144251369348],[29.22920619266419,-15.233874484436457],[29.258465821720147,-15.259436604687805],[29.293967352546222,-15.27609133363052],[29.332881276145095,-15.28251073903572],[29.37210454579006,-15.278182898904635],[29.408509308690494,-15.263452946335134],[29.439193670097897,-15.23949539581484],[29.46171396160166,-15.208220018108207],[29.474279622590515,-15.172118958246243],[29.47589507299169,-15.1340675399184],[29.46643749891482,-15.097094869550101],[29.446664824351178,-15.064142659644972],[29.418153798635757,-15.037831483060385],[29.383173614668546,-15.02025293151365],[29.344505379925053,-15.012803986586167],[29.336760263199437,-15.012596666586587]]]}"
000000000000000002be,5040,"[[12.0, 178.0], [13.0, 243.89019607843136], [14.0, 238.17254901960786], [15.0, 970.7019607843138], [16.0, 384.25098039215686], [17.0, 2188.0], [18.0, 421.0]]",-15.0763694,29.807823,20,2015,"{""type"":""Polygon"",""coordinates"":[[[29.807824157586516,-14.941384822763055],[29.76880133488566,-14.946753815536656],[29.73287923514414,-14.962434191110871],[29.702913464455595,-14.98717986164671],[29.681288385045413,-15.019023803374912],[29.669727612853233,-15.055433785106699],[29.669156127407494,-15.09351314032053],[29.67962517540411,-15.130230848186702],[29.700306395784242,-15.162662766037835],[29.729556193818894,-15.18822482732908],[29.76504573529715,-15.204879509662145],[29.803946484418116,-15.211298895375327],[29.843156471967298,-15.206971068625766],[29.87954893218299,-15.192241158328043],[29.91022297100637,-15.168283665757516],[29.932735748031153,-15.137008343573594],[29.945297290099408,-15.100907319472022],[29.946912320656335,-15.06285590599012],[29.937458028864185,-15.025883208056896],[29.917692050539387,-14.992930946788851],[29.88919058692343,-14.96661971106786],[29.854222071197494,-14.949041111047178],[29.81556669949697,-14.941592143413045],[29.807824157586516,-14.941384822763055]]]}"
000000000000000002e1,6054,"[[12.0, 276.0], [13.0, 691.3098039215686], [14.0, 277.34117647058827], [15.0, 77.0], [16.0, 139.0], [17.0, 119.0], [18.0, 86.0]]",-11.691723,32.88234465000001,20,2015,"{""type"":""Polygon"",""coordinates"":[[[32.88234312023008,-11.556739840953389],[32.843859693026964,-11.562109607435987],[32.80843539037895,-11.577792063059972],[32.77888711525803,-11.602540471752341],[32.757566215709815,-11.634386956097742],[32.74617154137574,-11.67079849174748],[32.74561369596857,-11.708877926909327],[32.75594144418125,-11.74559421514662],[32.77633646996813,-11.778023656395796],[32.80517732742362,-11.80358295719301],[32.84016787082181,-11.820235457391544],[32.87852014876951,-11.826653921203267],[32.91717717185885,-11.82232672092129],[32.95305755534857,-11.80759878965704],[32.98330214759179,-11.783644010242792],[33.00550258253475,-11.752371287791828],[33.01789325926338,-11.716271938360936],[33.01949138584579,-11.678220752188995],[33.01017410431961,-11.64124676392352],[32.9906869101639,-11.60829209779514],[32.962583121566496,-11.581978092989962],[32.928099581750885,-11.564397223032937],[32.88997868325114,-11.556947192061974],[32.88234312023008,-11.556739840953389]]]}"
000000000000000002e2,6055,"[[12.0, 111.0], [13.0, 648.0], [14.0, 634.6235294117647], [15.0, 164.81176470588235], [16.0, 492.0], [17.0, 710.2156862745098], [18.0, 377.0]]",-11.2478915,33.163029,20,2015,"{""type"":""Polygon"",""coordinates"":[[[33.16303015424133,-11.112907676699706],[33.1246064657763,-11.118277543139014],[33.08923731585517,-11.133960267480862],[33.05973533384139,-11.158709029891279],[33.038448210434034,-11.190555842664004],[33.02707203661843,-11.226967578993008],[33.02651579743034,-11.265047024422964],[33.03682795314937,-11.301763129240484],[33.05719127689945,-11.334192250575393],[33.08598676638452,-11.359751194822012],[33.12092190451501,-11.376403413188367],[33.159213259412866,-11.38282175793598],[33.197808858179954,-11.378494638562444],[33.23363237798738,-11.36376696289698],[33.26382931756836,-11.339812533914186],[33.285995140777345,-11.3085401472748],[33.29836693988544,-11.27244101420178],[33.299963284533334,-11.234389857450259],[33.29066128250712,-11.197415702558642],[33.27120505690828,-11.164460725804824],[33.24314537326914,-11.138146363291577],[33.20871557222397,-11.120565200088045],[33.170653869930696,-11.113115031743312],[33.16303015424133,-11.112907676699706]]]}"
000000000000000002e3,6056,"[[12.0, 493.078431372549], [13.0, 137.74901960784314], [14.0, 190.0], [15.0, 15.0], [16.0, 32.0], [17.0, 66.0], [18.0, 36.0]]",-11.86857815,32.551115,20,2015,"{""type"":""Polygon"",""coordinates"":[[[32.551116634879065,-11.733596706935163],[32.51260870694858,-11.738966433499657],[32.47716178605232,-11.75464878180967],[32.447594528883556,-11.779397049241526],[32.42625978340508,-11.811243402424527],[32.41485752946367,-11.847654857927498],[32.41429903261106,-11.885734288984867],[32.42463318012938,-11.922450650470559],[32.44504120748456,-11.954880219481417],[32.47390066585039,-11.980439662673739],[32.508913921922186,-11.997092275428242],[32.547291172605874,-12.003510786791098],[32.58597337374042,-11.999183554196362],[32.621877067284494,-11.984455520852908],[32.65214119641866,-11.960500601487034],[32.67435582522925,-11.929227744925083],[32.68675424777764,-11.893128309091122],[32.68835311209189,-11.855077111173467],[32.679029572034906,-11.818103189455512],[32.65952968381144,-11.78514864738059],[32.631407811130536,-11.75883478542971],[32.596902233434164,-11.741254032582471],[32.55875705691672,-11.733804056472284],[32.551116634879065,-11.733596706935163]]]}"
